driver,year,forest loss by driver,Football Field Equivalents
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Shifting agriculture,2018,192642.49486877007,269.0
Wildfire,2022,5832.758350135004,8.0
Wildfire,2022,5832.758350135004,8.0
Wildfire,2022,5832.758350135004,8.0
Wildfire,2022,5832.758350135004,8.0
Wildfire,2022,5832.758350135004,8.0
Wildfire,2022,5832.758350135004,8.0
Wildfire,2022,5832.758350135004,8.0
Wildfire,2022,5832.758350135004,8.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Forestry,2016,9918.689913951486,13.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Shifting agriculture,2015,138919.1024052858,194.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Forestry,2019,9779.357684714378,13.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
